path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512093202_100107.png,Error funcional,"E

EXxpediente
01.3333297-69

2,24€

Valoración

Plusvalía          Rentabilidad
-0,17€               -2,328%

Ver detalles

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

NAmIrarin:             rr             Cnazaritrao

NM rartora                                                                                   Doreil",valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607161801_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510175811_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522024520_100115.png,Cierre aplicación,"..JT_  f]_
_cph.'.._%*:__£ - An

-.— =
e E

-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260504230912_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260507041442_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Sin transacciones\20260613215740_100098.png,Error funcional,"Bizum          Transferencia         Recibos            Contactar

Cuentas                             Ver todas

v

Todavía no tienes ninguna cuenta

Descubre las cuentas CaixaBank y escoge
la que mejor se ajuste a ti

Tarjetas                              Ver todas

X      Visa Debit

¡Ayúdanos Betatester!
,              _          Dar feedback
¿Algún error o sugerencia?
a)    le    OO
dO

a ra a

NAA ArAMCiiataa          OAAatratar                 Arnmirda",transferencia recibos contactar cuentas ver todas todavía no tienes ninguna cuenta descubre las cuentas caixabank escoge la que mejor ajuste tarjetas ver todas visa debit ayúdanos dar feedback algún error sugerencia
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\Actualizar app\20260506091718_100171.png,Banner aplicación,"Actualiza la app

Esta versión de la app dejará de estar
disponible.

Por favor, actualiza la app para seguir
disfrutando de CaixaBankNow y todas las
nuevas funcionalidades y mejoras de
seguridad y normativas.

Gracias y disculpa las molestias.

Actualizar más tarde",actualiza la app esta versión de la app dejará de estar disponible por favor actualiza la app para seguir disfrutando de todas las nuevas funcionalidades mejoras de seguridad normativas gracias disculpa las molestias actualizar más tarde
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260524153908_100136.png,Error terminal,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260607233238_100045.png,Error terminal,"MCA Entornos            Config.
INT
PRE
PRO
PRO_51_CLR
INT_NODE 1

NT_A      Actualización de software

|        IOS 26.5 está disponible para tu
PRE         ¡iPhone y ya se puede instalar.

PRE               Instalar ahora

PRO                 Maás tarde

RO                        Detalles
PRO_NODE_3
PRO_NODE_4
PRO_NODE_5
PRO_NODE_6

PRO_NODE_7

PRO_NODE_8",mca entornos int pre pro actualización de software ios está disponible para pre iphone puede instalar pre instalar ahora pro tarde detalles
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260513010915_100098.png,Error aplicativo,"Transferencia             Recibos                Contactar

Cuentas                                       Ver todas

v

No se han podido cargar los últimos movimientos

Tarjetas                                       Ver todas

%       Visa Debit
_9

0 O e

Inicio              Mis productos            Contratar                Ayuda",transferencia recibos contactar cuentas ver todas no han podido cargar los últimos movimientos tarjetas ver todas visa debit inicio mis productos contratar ayuda
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260606012801_100125.png,Revisión circuito,"<                           cO
imagin *0615

Saldo total

0,00€

Datos de        Recibos          Enviar       Mostrar más

cuenta                   dinero
Movimientos                            Próximos

O Buscar movimientos

Febrero
Martes 10
€ + Traspaso                         —0,01€
?                                          0,00€   >
€ — Traspaso Propio                 +0,01€
?                                           0,01€   >
Diciembre 2025

Miércoles 17",saldo total datos de recibos enviar mostrar más cuenta dinero movimientos próximos buscar movimientos febrero martes traspaso traspaso propio diciembre miércoles
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260507133527_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260525013043_100050.png,Error aplicativo,"Bizum           Transferencia          Recibos             Contactar

Cuentas                                Ver todas

v

No se han podido cargar los últimos
movimientos

Tarjetas                                 Ver todas

,K     Visa Debit
0

L   n   !

le   O   o

Inicio           Mis productos         Contratar             Ayuda",transferencia recibos contactar cuentas ver todas no han podido cargar los últimos movimientos tarjetas ver todas visa debit inicio mis productos contratar ayuda
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260508000803_100105.png,Error aplicativo,"E

Error de carga

No se han podido cargar los datos

Reintentar

á Z A G A

NM rartora       NASrmrarias                            Eea/aribrao            Dr",error de carga no han podido cargar los datos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260505172529_100098.png,Error aplicativo,"Transferencia             Recibos                Contactar

Cuentas                                       Ver todas

v

No se han podido cargar los últimos movimientos

Tarjetas                                       Ver todas

%       Visa Debit
_9

0 O e

Inicio              Mis productos            Contratar                Ayuda",transferencia recibos contactar cuentas ver todas no han podido cargar los últimos movimientos tarjetas ver todas visa debit inicio mis productos contratar ayuda
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260612181556_100050.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523171930_100172.png,Cierre aplicación,"“WE¿< SO $X. ?$? %$£%Í& e g í—2; Á%£Í%I—
De  A ."",'   ¿€V"" ¿1

>

c,;,_
ñ   f)    o“ ( -u*.lJ.é_s ¡. .s
f:, —.  *""

£'M, - ' rvx ¡¿  :Sl

<  »        77   a                              r
%ñ'5f$“   EA AA            s     9—"" ""$
.           <——»—íw%   E
K3&..¡&4       _9.  ,                    -   1( A
.    _yYñ  x'  , r;.9 ,  r í        k"" ."" £.”( ?”'$ :

_.… ?,Iá%3t—f¿— 'X.v¿ x'
!º          “&&W

'('""3¿4).'3:¿ u:'_

q       “A
SA
6 E
..   y

-
2",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260607112629_100048.png,Error terminal,"Termina de configurar tu dispositivo “ f-
Copia datos de otro dispositivo",termina de configurar dispositivo copia datos de otro dispositivo
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512072709_100119.png,Error funcional,"y

EXpediente
01.3333297-69

>2,24€

Valoración

Plusvalía          Rentabilidad
-0,17€               -2,328%

Ver detalles

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

m —       Q      _.            A

Mi rartora          harrarin.e                                      ia              Dartr",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\Actualizar app\20260506085131_100171.png,Banner aplicación,"Actualiza la app

Esta versión de la app dejará de estar
disponible.

Por favor, actualiza la app para seguir
disfrutando de CaixaBankNow y todas las
nuevas funcionalidades y mejoras de
seguridad y normativas.

Gracias y disculpa las molestias.

Actualizar más tarde",actualiza la app esta versión de la app dejará de estar disponible por favor actualiza la app para seguir disfrutando de todas las nuevas funcionalidades mejoras de seguridad normativas gracias disculpa las molestias actualizar más tarde
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260511062404_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260511073816_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260510195630_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260523011925_100131.png,Revisión circuito,"3 CaixaBank                      =

Buenas noches

—

Identificador

52174526

Contraseña

¿Has olvidado tus claves-de acceso?

Aviso
¿Deseas que a partir de ahora este sea tu usuario

principal? Se eliminarán los datos de acceso del usuario
Jorge y se guardarán los nuevos.

No                  SíÍ",caixabank buenas noches identificador contraseña has olvidado tus acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\Caixa\20260504110458_100186.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260505002604_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260507010529_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512071405_100193.png,Error funcional,"(1

Expediente
01.3333297-69

2,24€

Valoración

Plusvalía        Rentabilidad
-0,17€                -2,98%

Ver detalles

0%

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

á Z a ""M XA

Mi cartera        Mercados          Buscar           Favoritos            Perfil",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados cartera mercados buscar favoritos perfil
